 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.116162                    0.0           1.243450e-14               0.000312               0.708410               0.708410               1.054980               1.055500               1.058942               1.058942               1.134937                1.134937                1.168263                1.168263                1.196655                1.197695                1.594355                1.596038                1.596038                1.741151                1.745336                1.766311                1.766311                1.787685                1.787685                1.907611                1.965934                1.965934                2.084254                2.269055                2.269055                2.644424                2.644424                2.646140                2.850222                2.855166                2.866322                2.866322                2.880894                2.880894                3.309726                3.312206                3.312432                3.312432                3.313402                3.313841                3.313841                3.314941                3.314941                3.315077                3.538508                3.538508                3.729864                3.729864                3.754627                4.323980                4.518700                4.518700                4.521600                4.550155                4.550155                4.563713                4.563713                4.577777                4.587339                4.612421                4.624828                4.624828                4.642058                4.642058                4.646235                4.652907                4.706865                4.706865                4.711635                4.711635                4.715863                4.717809                4.731055                4.731055                4.774003                4.774003                4.774115                5.502748                5.509687                5.509687                5.538107                5.538107                5.558988                5.575627                5.575627                5.581947                5.581947                5.583115                5.599169                5.608624                5.608624                5.617117                5.617117                5.659623                5.662204                 5.677421                 5.707538                 5.708051                 5.719512                 5.719512                 5.772955                 5.772955                 5.783662                 5.783662                 5.916948                 5.916948                 5.918152                 5.982141                 5.982141                 6.032898                 6.067643                 6.067643                 6.188818                 6.195904                 6.225375                 6.225375                 6.252054                 6.252054                 6.547552                 6.607407                 6.607407                 6.809947                 6.809947                 6.819188                 6.844252                 6.971112                 6.971112                 6.983250                 6.983250                 6.995529                 7.003694                 7.038088                 7.171318                 7.171318                 7.380739                 7.380739                 7.574602                 7.574602                 7.656574                 9.256334                 9.379664                 9.379667                 9.379667                 9.492677                 9.492677                10.800081                10.913790                10.913867                10.913867                10.917601                10.917601                10.919344                10.919344                10.921155                10.921259                10.938201                10.938904                10.938904                10.948139                10.948139                10.948757                10.951269                10.951269                10.951517                10.953948                10.953948                10.959006                10.960011                10.976486                10.976486                12.485397                12.486179                12.486179                12.494578                12.494578                12.498416                12.498559                12.500000                12.500000                12.502952                12.502952                12.510511                12.510937                12.510937                12.572192
             0.127778                    0.0           1.154632e-14               0.000314               0.710733               0.710733               1.054155               1.057647               1.057647               1.058476               1.133697                1.133697                1.167048                1.167048                1.195475                1.196465                1.593889                1.595543                1.595543                1.740700                1.744924                1.766053                1.766053                1.787582                1.787582                1.908919                1.967407                1.967407                2.086365                2.271088                2.271088                2.643017                2.643017                2.644780                2.848983                2.853891                2.864916                2.864916                2.879386                2.879386                3.314214                3.316690                3.316917                3.316917                3.317882                3.318313                3.318313                3.319422                3.319422                3.319554                3.538636                3.538636                3.730233                3.730233                3.755227                4.326647                4.522133                4.522133                4.525166                4.553921                4.553921                4.567395                4.567395                4.581307                4.591262                4.616679                4.629082                4.629082                4.646343                4.646343                4.650491                4.657439                4.710991                4.710991                4.716039                4.716039                4.720351                4.721631                4.735334                4.735334                4.775798                4.775798                4.775827                5.504826                5.511493                5.511493                5.541520                5.541520                5.563230                5.578154                5.578154                5.584478                5.584478                5.585234                5.600979                5.612947                5.612947                5.620467                5.620467                5.663588                5.666545                 5.681088                 5.711720                 5.712242                 5.723758                 5.723758                 5.777315                 5.777315                 5.787993                 5.787993                 5.921423                 5.921423                 5.922615                 5.982095                 5.982095                 6.034215                 6.068624                 6.068624                 6.190126                 6.197137                 6.226445                 6.226445                 6.252905                 6.252905                 6.546271                 6.606137                 6.606137                 6.808863                 6.808863                 6.818227                 6.843799                 6.970094                 6.970094                 6.982135                 6.982135                 6.994208                 7.002519                 7.035936                 7.169054                 7.169054                 7.378863                 7.378863                 7.572686                 7.572686                 7.654563                 9.265893                 9.392619                 9.392622                 9.392622                 9.504378                 9.504378                10.798277                10.927992                10.928068                10.928068                10.931775                10.931775                10.933510                10.933510                10.935318                10.935395                10.952120                10.952861                10.952861                10.962032                10.962032                10.962567                10.965161                10.965161                10.965396                10.967785                10.967785                10.972194                10.973747                10.990111                10.990111                12.500516                12.501299                12.501299                12.509624                12.509624                12.513488                12.513629                12.515064                12.515064                12.518002                12.518002                12.525438                12.525906                12.525906                12.586148
             0.139394                    0.0           1.421085e-14               0.000316               0.713057               0.713057               1.052811               1.056354               1.056354               1.061973               1.132458                1.132458                1.165833                1.165833                1.194299                1.195236                1.593416                1.595042                1.595042                1.740243                1.744508                1.765791                1.765791                1.787474                1.787474                1.910231                1.968883                1.968883                2.088482                2.273127                2.273127                2.641622                2.641622                2.643434                2.847756                2.852628                2.863521                2.863521                2.877889                2.877889                3.318721                3.321194                3.321422                3.321422                3.322381                3.322805                3.322805                3.323922                3.323922                3.324051                3.538764                3.538764                3.730602                3.730602                3.755826                4.329321                4.525576                4.525576                4.528743                4.557700                4.557700                4.571085                4.571085                4.584837                4.595196                4.620949                4.633347                4.633347                4.650633                4.650633                4.654753                4.661986                4.715093                4.715093                4.720460                4.720460                4.724856                4.725415                4.739589                4.739589                4.777639                4.777715                4.777715                5.506913                5.513325                5.513325                5.544857                5.544857                5.567514                5.580612                5.580612                5.587130                5.587130                5.587343                5.602779                5.617298                5.617298                5.623950                5.623950                5.667615                5.670913                 5.684816                 5.715922                 5.716456                 5.728022                 5.728022                 5.781693                 5.781693                 5.792344                 5.792344                 5.925917                 5.925917                 5.927098                 5.982054                 5.982054                 6.035560                 6.069641                 6.069641                 6.191462                 6.198396                 6.227542                 6.227542                 6.253780                 6.253780                 6.545021                 6.604896                 6.604896                 6.807814                 6.807814                 6.817289                 6.843358                 6.969111                 6.969111                 6.981055                 6.981055                 6.992911                 7.001379                 7.033818                 7.166813                 7.166813                 7.377018                 7.377018                 7.570801                 7.570801                 7.652583                 9.275471                 9.405609                 9.405613                 9.405613                 9.516131                 9.516131                10.796372                10.942222                10.942296                10.942296                10.945976                10.945976                10.947704                10.947704                10.949508                10.949564                10.966075                10.966848                10.966848                10.975955                10.975955                10.976413                10.979085                10.979085                10.979307                10.981653                10.981653                10.985536                10.987517                11.003772                11.003772                12.515658                12.516442                12.516442                12.524693                12.524693                12.528584                12.528723                12.530152                12.530152                12.533075                12.533075                12.540389                12.540900                12.540900                12.600154
             0.151010                    0.0           1.509903e-14               0.000318               0.715382               0.715382               1.051467               1.055063               1.055063               1.065470               1.131219                1.131219                1.164619                1.164619                1.193130                1.194008                1.592937                1.594534                1.594534                1.739780                1.744086                1.765524                1.765524                1.787361                1.787361                1.911546                1.970362                1.970362                2.090605                2.275171                2.275171                2.640241                2.640241                2.642101                2.846540                2.851377                2.862137                2.862137                2.876402                2.876402                3.323247                3.325717                3.325946                3.325946                3.326900                3.327317                3.327317                3.328443                3.328443                3.328567                3.538892                3.538892                3.730970                3.730970                3.756425                4.332003                4.529027                4.529027                4.532333                4.561491                4.561491                4.574782                4.574782                4.588367                4.599144                4.625232                4.637623                4.637623                4.654928                4.654928                4.659022                4.666548                4.719164                4.719164                4.724899                4.724899                4.729155                4.729376                4.743817                4.743817                4.779557                4.779764                4.779764                5.509011                5.515185                5.515185                5.548117                5.548117                5.571837                5.583005                5.583005                5.589446                5.589912                5.589912                5.604574                5.621678                5.621678                5.627556                5.627556                5.671699                5.675306                 5.688604                 5.720146                 5.720691                 5.732304                 5.732304                 5.786089                 5.786089                 5.796716                 5.796716                 5.930429                 5.930429                 5.931600                 5.982019                 5.982019                 6.036931                 6.070693                 6.070693                 6.192826                 6.199682                 6.228665                 6.228665                 6.254680                 6.254680                 6.543801                 6.603685                 6.603685                 6.806801                 6.806801                 6.816374                 6.842929                 6.968165                 6.968165                 6.980010                 6.980010                 6.991637                 7.000274                 7.031735                 7.164597                 7.164597                 7.375203                 7.375203                 7.568947                 7.568947                 7.650634                 9.285066                 9.418634                 9.418637                 9.418637                 9.527934                 9.527934                10.794401                10.956478                10.956552                10.956552                10.960205                10.960205                10.961925                10.961925                10.963725                10.963764                10.980064                10.980865                10.980865                10.989909                10.989909                10.990295                10.993039                10.993039                10.993248                10.995554                10.995554                10.999004                11.001320                11.017467                11.017467                12.530824                12.531608                12.531608                12.539786                12.539786                12.543703                12.543840                12.545264                12.545264                12.548172                12.548172                12.555366                12.555918                12.555918                12.614209
             0.162626                    0.0           1.865175e-14               0.000319               0.717708               0.717708               1.050125               1.053775               1.053775               1.068967               1.129982                1.129982                1.163407                1.163407                1.191966                1.192780                1.592451                1.594019                1.594019                1.739311                1.743660                1.765252                1.765252                1.787244                1.787244                1.912866                1.971844                1.971844                2.092734                2.277221                2.277221                2.638872                2.638872                2.640780                2.845336                2.850138                2.860764                2.860764                2.874925                2.874925                3.327793                3.330260                3.330489                3.330489                3.331439                3.331848                3.331848                3.332983                3.332983                3.333103                3.539020                3.539020                3.731338                3.731338                3.757024                4.334693                4.532487                4.532487                4.535935                4.565293                4.565293                4.578487                4.578487                4.591896                4.603103                4.629528                4.641910                4.641910                4.659228                4.659228                4.663295                4.671125                4.723199                4.723199                4.729355                4.729355                4.732845                4.733911                4.748014                4.748014                4.781587                4.781957                4.781957                5.511121                5.517074                5.517074                5.551296                5.551296                5.576197                5.585336                5.585336                5.591546                5.592831                5.592831                5.606369                5.626086                5.626086                5.631274                5.631274                5.675835                5.679724                 5.692447                 5.724390                 5.724947                 5.736605                 5.736605                 5.790504                 5.790504                 5.801107                 5.801107                 5.934960                 5.934960                 5.936120                 5.981989                 5.981989                 6.038330                 6.071780                 6.071780                 6.194218                 6.200995                 6.229814                 6.229814                 6.255604                 6.255604                 6.542611                 6.602505                 6.602505                 6.805823                 6.805823                 6.815483                 6.842511                 6.967255                 6.967255                 6.979000                 6.979000                 6.990386                 6.999204                 7.029689                 7.162403                 7.162403                 7.373419                 7.373419                 7.567125                 7.567125                 7.648715                 9.294677                 9.431693                 9.431696                 9.431696                 9.539788                 9.539788                10.792388                10.970762                10.970834                10.970834                10.974461                10.974461                10.976174                10.976174                10.977970                10.977994                10.994088                10.994912                10.994912                11.003893                11.003893                11.004212                11.007024                11.007024                11.007221                11.009486                11.009486                11.012577                11.015157                11.031196                11.031196                12.546012                12.546797                12.546797                12.554904                12.554904                12.558846                12.558981                12.560399                12.560399                12.563293                12.563293                12.570367                12.570961                12.570961                12.628312
             0.174242                    0.0           1.509903e-14               0.000321               0.720035               0.720035               1.048784               1.052489               1.052489               1.072463               1.128745                1.128745                1.162195                1.162195                1.190808                1.191553                1.591959                1.593498                1.593498                1.738836                1.743229                1.764974                1.764974                1.787122                1.787122                1.914188                1.973330                1.973330                2.094868                2.279276                2.279276                2.637517                2.637517                2.639473                2.844144                2.848912                2.859402                2.859402                2.873460                2.873460                3.332358                3.334822                3.335052                3.335052                3.335996                3.336398                3.336398                3.337542                3.337542                3.337659                3.539149                3.539149                3.731705                3.731705                3.757622                4.337390                4.535956                4.535956                4.539549                4.569107                4.569107                4.582199                4.582199                4.595425                4.607076                4.633837                4.646207                4.646207                4.663532                4.663532                4.667572                4.675717                4.727191                4.727191                4.733828                4.733828                4.736482                4.738463                4.752177                4.752177                4.783735                4.784304                4.784304                5.513247                5.518992                5.518992                5.554396                5.554396                5.580592                5.587612                5.587612                5.593644                5.595889                5.595889                5.608166                5.630520                5.630520                5.635096                5.635096                5.680021                5.684167                 5.696345                 5.728655                 5.729224                 5.740923                 5.740923                 5.794937                 5.794937                 5.805518                 5.805518                 5.939508                 5.939508                 5.940660                 5.981966                 5.981966                 6.039755                 6.072903                 6.072903                 6.195637                 6.202335                 6.230989                 6.230989                 6.256553                 6.256553                 6.541452                 6.601355                 6.601355                 6.804881                 6.804881                 6.814618                 6.842104                 6.966381                 6.966381                 6.978025                 6.978025                 6.989156                 6.998170                 7.027681                 7.160234                 7.160234                 7.371665                 7.371665                 7.565335                 7.565335                 7.646827                 9.304300                 9.444786                 9.444789                 9.444789                 9.551692                 9.551692                10.790351                10.985074                10.985144                10.985144                10.988744                10.988744                10.990451                10.990451                10.992243                10.992253                11.008144                11.008990                11.008990                11.017908                11.017908                11.018163                11.021040                11.021040                11.021224                11.023451                11.023451                11.026240                11.029026                11.044959                11.044959                12.561224                12.562010                12.562010                12.570045                12.570045                12.574012                12.574145                12.575558                12.575558                12.578438                12.578438                12.585394                12.586029                12.586029                12.642462
             0.185859                    0.0           1.776357e-15               0.000323               0.722362               0.722362               1.047444               1.051205               1.051205               1.075957               1.127509                1.127509                1.160985                1.160985                1.189658                1.190327                1.591460                1.592971                1.592971                1.738355                1.742793                1.764692                1.764692                1.786996                1.786996                1.915515                1.974819                1.974819                2.097009                2.281337                2.281337                2.636174                2.636174                2.638179                2.842964                2.847697                2.858052                2.858052                2.872005                2.872005                3.336943                3.339404                3.339635                3.339635                3.340574                3.340968                3.340968                3.342121                3.342121                3.342234                3.539277                3.539277                3.732072                3.732072                3.758220                4.340094                4.539435                4.539435                4.543175                4.572933                4.572933                4.585918                4.585918                4.598953                4.611060                4.638158                4.650514                4.650514                4.667838                4.667838                4.671854                4.680325                4.731135                4.731135                4.738318                4.738318                4.740060                4.743030                4.756303                4.756303                4.786008                4.786815                4.786815                5.515390                5.520940                5.520940                5.557418                5.557418                5.585020                5.589841                5.589841                5.595743                5.599088                5.599088                5.609969                5.634981                5.634981                5.639013                5.639013                5.684253                5.688635                 5.700296                 5.732940                 5.733522                 5.745259                 5.745259                 5.799387                 5.799387                 5.809949                 5.809949                 5.944073                 5.944073                 5.945218                 5.981950                 5.981950                 6.041208                 6.074060                 6.074060                 6.197085                 6.203701                 6.232190                 6.232190                 6.257527                 6.257527                 6.540323                 6.600235                 6.600235                 6.803975                 6.803975                 6.813780                 6.841706                 6.965544                 6.965544                 6.977086                 6.977086                 6.987948                 6.997171                 7.025711                 7.158089                 7.158089                 7.369941                 7.369941                 7.563576                 7.563576                 7.644971                 9.313935                 9.457914                 9.457917                 9.457917                 9.563645                 9.563645                10.788304                10.999412                10.999481                10.999481                11.003055                11.003055                11.004754                11.004754                11.006542                11.006542                11.022233                11.023097                11.023097                11.031953                11.031953                11.032149                11.035086                11.035086                11.035257                11.037446                11.037446                11.039980                11.042929                11.058757                11.058757                12.576459                12.577245                12.577245                12.585210                12.585210                12.589201                12.589333                12.590740                12.590740                12.593606                12.593606                12.600445                12.601121                12.601121                12.656659
             0.197475                    0.0           1.421085e-14               0.000325               0.724690               0.724690               1.046104               1.049924               1.049924               1.079449               1.126274                1.126274                1.159776                1.159776                1.188516                1.189101                1.590954                1.592436                1.592436                1.737868                1.742353                1.764405                1.764405                1.786865                1.786865                1.916844                1.976310                1.976310                2.099156                2.283402                2.283402                2.634845                2.634845                2.636898                2.841795                2.846495                2.856712                2.856712                2.870561                2.870561                3.341547                3.344004                3.344236                3.344236                3.345170                3.345557                3.345557                3.346719                3.346719                3.346829                3.539405                3.539405                3.732439                3.732439                3.758817                4.342806                4.542921                4.542921                4.546814                4.576771                4.576771                4.589644                4.589644                4.602478                4.615057                4.642491                4.654831                4.654831                4.672147                4.672147                4.676137                4.684948                4.735023                4.735023                4.742826                4.742826                4.743576                4.747613                4.760392                4.760392                4.788410                4.789498                4.789498                5.517552                5.522917                5.522917                5.560364                5.560364                5.589479                5.592031                5.592031                5.597845                5.602423                5.602423                5.611782                5.639467                5.639467                5.643016                5.643016                5.688529                5.693127                 5.704297                 5.737245                 5.737840                 5.749612                 5.749612                 5.803855                 5.803855                 5.814399                 5.814399                 5.948655                 5.948655                 5.949796                 5.981942                 5.981942                 6.042687                 6.075252                 6.075252                 6.198560                 6.205093                 6.233417                 6.233417                 6.258524                 6.258524                 6.539225                 6.599146                 6.599146                 6.803105                 6.803105                 6.812970                 6.841318                 6.964743                 6.964743                 6.976183                 6.976183                 6.986759                 6.996207                 7.023782                 7.155968                 7.155968                 7.368249                 7.368249                 7.561849                 7.561849                 7.643145                 9.323580                 9.471075                 9.471078                 9.471078                 9.575648                 9.575648                10.786261                11.013777                11.013845                11.013845                11.017393                11.017393                11.019085                11.019085                11.020859                11.020869                11.036353                11.037234                11.037234                11.046028                11.046028                11.046168                11.049163                11.049163                11.049321                11.051474                11.051474                11.053788                11.056864                11.072588                11.072588                12.591718                12.592504                12.592504                12.600399                12.600399                12.604414                12.604544                12.605946                12.605946                12.608798                12.608798                12.615521                12.616238                12.616238                12.670901
             0.209091                    0.0           1.421085e-14               0.000327               0.727018               0.727018               1.044766               1.048645               1.048645               1.082936               1.125040                1.125040                1.158568                1.158568                1.187384                1.187876                1.590442                1.591895                1.591895                1.737375                1.741907                1.764113                1.764113                1.786730                1.786730                1.918178                1.977805                1.977805                2.101309                2.285473                2.285473                2.633530                2.633530                2.635630                2.840639                2.845305                2.855384                2.855384                2.869128                2.869128                3.346170                3.348625                3.348857                3.348857                3.349786                3.350165                3.350165                3.351337                3.351337                3.351444                3.539533                3.539533                3.732805                3.732805                3.759414                4.345525                4.546417                4.546417                4.550464                4.580621                4.580621                4.593377                4.593377                4.606002                4.619067                4.646837                4.659156                4.659156                4.676457                4.676457                4.680423                4.689585                4.738849                4.738849                4.747028                4.747351                4.747351                4.752212                4.764446                4.764446                4.790946                4.792360                4.792360                5.519735                5.524925                5.524925                5.563240                5.563240                5.593967                5.594191                5.594191                5.599954                5.605889                5.605889                5.613607                5.643979                5.643979                5.647098                5.647098                5.692845                5.697643                 5.708346                 5.741570                 5.742178                 5.753983                 5.753983                 5.808342                 5.808342                 5.818869                 5.818869                 5.953253                 5.953253                 5.954392                 5.981944                 5.981944                 6.044193                 6.076479                 6.076479                 6.200063                 6.206512                 6.234670                 6.234670                 6.259546                 6.259546                 6.538157                 6.598087                 6.598087                 6.802271                 6.802271                 6.812189                 6.840939                 6.963980                 6.963980                 6.975315                 6.975315                 6.985589                 6.995280                 7.021895                 7.153871                 7.153871                 7.366587                 7.366587                 7.560154                 7.560154                 7.641350                 9.333233                 9.484270                 9.484273                 9.484273                 9.587701                 9.587701                10.784230                11.028169                11.028235                11.028235                11.031758                11.031758                11.033443                11.033443                11.035205                11.035224                11.050506                11.051400                11.051400                11.060133                11.060133                11.060220                11.063270                11.063270                11.063415                11.065532                11.065532                11.067659                11.070831                11.086452                11.086452                12.606999                12.607786                12.607786                12.615612                12.615612                12.619650                12.619779                12.621175                12.621175                12.624013                12.624013                12.630622                12.631379                12.631379                12.685188
             0.220707                    0.0           2.220446e-14               0.000329               0.729347               0.729347               1.043429               1.047369               1.047369               1.086419               1.123807                1.123807                1.157362                1.157362                1.186262                1.186652                1.589923                1.591347                1.591347                1.736877                1.741457                1.763815                1.763815                1.786590                1.786590                1.919514                1.979303                1.979303                2.103467                2.287550                2.287550                2.632227                2.632227                2.634375                2.839494                2.844128                2.854067                2.854067                2.867705                2.867705                3.350813                3.353264                3.353498                3.353498                3.354422                3.354793                3.354793                3.355974                3.355974                3.356078                3.539661                3.539661                3.733171                3.733171                3.760011                4.348251                4.549921                4.549921                4.554127                4.584482                4.584482                4.597117                4.597117                4.609522                4.623088                4.651195                4.663490                4.663490                4.680767                4.680767                4.684709                4.694238                4.742606                4.742606                4.750413                4.751894                4.751894                4.756826                4.768470                4.768470                4.793619                4.795404                4.795404                5.521939                5.526965                5.526965                5.566051                5.566051                5.596328                5.596328                5.598480                5.602075                5.609479                5.609479                5.615445                5.648515                5.648515                5.651252                5.651252                5.697200                5.702182                 5.712442                 5.745914                 5.746536                 5.758371                 5.758371                 5.812845                 5.812845                 5.823358                 5.823358                 5.957864                 5.957864                 5.959006                 5.981957                 5.981957                 6.045725                 6.077741                 6.077741                 6.201594                 6.207957                 6.235949                 6.235949                 6.260593                 6.260593                 6.537120                 6.597058                 6.597058                 6.801473                 6.801473                 6.811437                 6.840570                 6.963253                 6.963253                 6.974483                 6.974483                 6.984436                 6.994388                 7.020050                 7.151799                 7.151799                 7.364957                 7.364957                 7.558492                 7.558492                 7.639587                 9.342893                 9.497500                 9.497503                 9.497503                 9.599802                 9.599802                10.782219                11.042588                11.042653                11.042653                11.046150                11.046150                11.047829                11.047829                11.049578                11.049605                11.064689                11.065597                11.065597                11.074269                11.074269                11.074306                11.077408                11.077408                11.077540                11.079622                11.079622                11.081586                11.084831                11.100350                11.100350                12.622303                12.623091                12.623091                12.630849                12.630849                12.634910                12.635037                12.636427                12.636427                12.639252                12.639252                12.645747                12.646545                12.646545                12.699520
