 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.139394                    0.0           7.105427e-15           2.220446e-14               0.828850               0.828850               0.962108               0.962108               0.962108               1.073114               1.073114                1.073114                1.073114                1.073114                1.073114                1.200455                1.508345                1.508345                1.508345                1.694937                1.694937                1.694937                1.694937                1.694937                1.694937                1.914909                1.975124                1.975124                2.102670                2.289534                2.289534                2.499675                2.499675                2.499675                2.715189                2.715189                2.715189                2.715189                2.715189                2.715189                3.067091                3.067091                3.067091                3.067091                3.067091                3.067091                3.067091                3.067091                3.067091                3.067091                3.358957                3.358957                3.540732                3.540732                3.558105                3.907572                3.907572                3.907572                3.914005                3.914005                3.914005                3.914005                3.914005                3.914005                3.919219                3.919219                3.919219                3.920442                3.921459                3.921459                3.922143                3.989418                3.989418                3.989418                3.989418                3.989418                3.989418                3.989427                3.989427                4.016014                4.232139                4.232139                4.232139                4.617091                4.617091                4.617091                4.617091                4.617091                4.617091                4.617091                4.617091                4.617091                4.617091                4.645511                4.645511                4.645511                4.727534                4.727534                4.727534                4.727534                4.727534                 4.727534                 4.755599                 4.755599                 4.755599                 4.755599                 4.755599                 4.755599                 4.771820                 4.771820                 4.917091                 4.917091                 4.917091                 4.977606                 4.977606                 4.977606                 5.178303                 5.178303                 5.178303                 5.178303                 5.178303                 5.178303                 5.374596                 5.374596                 5.645012                 5.668883                 5.668883                 5.777751                 5.777751                 5.777751                 5.950794                 5.950794                 5.950794                 5.950794                 5.950794                 5.950794                 6.048652                 6.165819                 6.195913                 6.195913                 6.321660                 6.321660                 6.440406                 6.440406                 6.505369                 8.935825                 9.174703                 9.174703                 9.174703                 9.226215                 9.226215                 9.951330                10.058742                10.058742                10.058742                10.061195                10.061195                10.061195                10.061195                10.061195                10.061195                10.068412                10.068412                10.068412                10.071707                10.073435                10.073435                10.074762                10.074762                10.074762                10.074762                10.074762                10.074762                10.076417                10.085136                10.085136                10.964754                10.964754                10.964754                10.967658                10.967658                10.971936                10.971936                10.971936                10.971936                10.971936                10.971936                10.974753                10.975270                10.975270                11.004165
             0.151010                    0.0           7.105427e-15           7.549517e-15               0.831700               0.831700               0.960831               0.960831               0.960831               1.071937               1.071937                1.071937                1.071937                1.071937                1.071937                1.204667                1.507651                1.507651                1.507651                1.694543                1.694543                1.694543                1.694543                1.694543                1.694543                1.916888                1.977261                1.977261                2.105540                2.292323                2.292323                2.499326                2.499326                2.499326                2.714845                2.714845                2.714845                2.714845                2.714845                2.714845                3.072678                3.072678                3.072678                3.072678                3.072678                3.072678                3.072678                3.072678                3.072678                3.072678                3.360473                3.360473                3.542572                3.542572                3.560276                3.913279                3.913279                3.913279                3.919807                3.919807                3.919807                3.919807                3.919807                3.919807                3.925096                3.925096                3.925096                3.926328                3.927368                3.927368                3.928062                3.995340                3.995340                3.995340                3.995340                3.995340                3.995340                3.995347                3.995347                4.020106                4.233799                4.233799                4.233799                4.622678                4.622678                4.622678                4.622678                4.622678                4.622678                4.622678                4.622678                4.622678                4.622678                4.647449                4.647449                4.647449                4.731415                4.731415                4.731415                4.731415                4.731415                 4.731415                 4.758812                 4.758812                 4.758812                 4.758812                 4.758812                 4.758812                 4.777257                 4.777257                 4.922678                 4.922678                 4.922678                 4.980594                 4.980594                 4.980594                 5.181269                 5.181269                 5.181269                 5.181269                 5.181269                 5.181269                 5.374384                 5.374384                 5.644181                 5.668193                 5.668193                 5.776483                 5.776483                 5.776483                 5.949511                 5.949511                 5.949511                 5.949511                 5.949511                 5.949511                 6.047345                 6.163594                 6.193892                 6.193892                 6.319634                 6.319634                 6.438187                 6.438187                 6.503200                 8.945940                 9.189802                 9.189802                 9.189802                 9.240740                 9.240740                 9.951466                10.074720                10.074720                10.074720                10.077156                10.077156                10.077156                10.077156                10.077156                10.077156                10.084288                10.084288                10.084288                10.087542                10.089256                10.089256                10.090607                10.090607                10.090607                10.090607                10.090607                10.090607                10.092198                10.100862                10.100862                10.981427                10.981427                10.981427                10.984302                10.984302                10.988580                10.988580                10.988580                10.988580                10.988580                10.988580                10.991324                10.991879                10.991879                11.020095
             0.162626                    0.0           1.199041e-14           1.731948e-14               0.834553               0.834553               0.959554               0.959554               0.959554               1.070761               1.070761                1.070761                1.070761                1.070761                1.070761                1.208886                1.506947                1.506947                1.506947                1.694140                1.694140                1.694140                1.694140                1.694140                1.694140                1.918869                1.979399                1.979399                2.108415                2.295117                2.295117                2.498991                2.498991                2.498991                2.714512                2.714512                2.714512                2.714512                2.714512                2.714512                3.078284                3.078284                3.078284                3.078284                3.078284                3.078284                3.078284                3.078284                3.078284                3.078284                3.361984                3.361984                3.544408                3.544408                3.562442                3.919001                3.919001                3.919001                3.925625                3.925625                3.925625                3.925625                3.925625                3.925625                3.930990                3.930990                3.930990                3.932232                3.933294                3.933294                3.933998                4.001281                4.001281                4.001281                4.001281                4.001281                4.001281                4.001286                4.001286                4.024209                4.235489                4.235489                4.235489                4.628284                4.628284                4.628284                4.628284                4.628284                4.628284                4.628284                4.628284                4.628284                4.628284                4.649425                4.649425                4.649425                4.735103                4.735103                4.735103                4.735103                4.735103                 4.735103                 4.762274                 4.762274                 4.762274                 4.762274                 4.762274                 4.762274                 4.782714                 4.782714                 4.928284                 4.928284                 4.928284                 4.983614                 4.983614                 4.983614                 5.184268                 5.184268                 5.184268                 5.184268                 5.184268                 5.184268                 5.374199                 5.374199                 5.643388                 5.667543                 5.667543                 5.775254                 5.775254                 5.775254                 5.948266                 5.948266                 5.948266                 5.948266                 5.948266                 5.948266                 6.046061                 6.161399                 6.191905                 6.191905                 6.317641                 6.317641                 6.436001                 6.436001                 6.501067                 8.955954                 9.204931                 9.204931                 9.204931                 9.255303                 9.255303                 9.951737                10.090724                10.090724                10.090724                10.093142                10.093142                10.093142                10.093142                10.093142                10.093142                10.100190                10.100190                10.100190                10.103404                10.105103                10.105103                10.106478                10.106478                10.106478                10.106478                10.106478                10.106478                10.108008                10.116617                10.116617                10.998123                10.998123                10.998123                11.000968                11.000968                11.005247                11.005247                11.005247                11.005247                11.005247                11.005247                11.007918                11.008510                11.008510                11.036074
             0.174242                    0.0           1.554312e-14           1.998401e-14               0.837408               0.837408               0.958278               0.958278               0.958278               1.069585               1.069585                1.069585                1.069585                1.069585                1.069585                1.213111                1.506234                1.506234                1.506234                1.693727                1.693727                1.693727                1.693727                1.693727                1.693727                1.920850                1.981537                1.981537                2.111294                2.297915                2.297915                2.498669                2.498669                2.498669                2.714191                2.714191                2.714191                2.714191                2.714191                2.714191                3.083911                3.083911                3.083911                3.083911                3.083911                3.083911                3.083911                3.083911                3.083911                3.083911                3.363490                3.363490                3.546239                3.546239                3.564604                3.924740                3.924740                3.924740                3.931460                3.931460                3.931460                3.931460                3.931460                3.931460                3.936903                3.936903                3.936903                3.938153                3.939238                3.939238                3.939953                4.007241                4.007241                4.007241                4.007241                4.007241                4.007241                4.007245                4.007245                4.028322                4.237210                4.237210                4.237210                4.633911                4.633911                4.633911                4.633911                4.633911                4.633911                4.633911                4.633911                4.633911                4.633911                4.651439                4.651439                4.651439                4.738595                4.738595                4.738595                4.738595                4.738595                 4.738595                 4.765988                 4.765988                 4.765988                 4.765988                 4.765988                 4.765988                 4.788189                 4.788189                 4.933911                 4.933911                 4.933911                 4.986666                 4.986666                 4.986666                 5.187302                 5.187302                 5.187302                 5.187302                 5.187302                 5.187302                 5.374041                 5.374041                 5.642633                 5.666931                 5.666931                 5.774063                 5.774063                 5.774063                 5.947061                 5.947061                 5.947061                 5.947061                 5.947061                 5.947061                 6.044800                 6.159234                 6.189953                 6.189953                 6.315682                 6.315682                 6.433850                 6.433850                 6.498971                 8.965861                 9.220089                 9.220089                 9.220089                 9.269904                 9.269904                 9.952150                10.106752                10.106752                10.106752                10.109154                10.109154                10.109154                10.109154                10.109154                10.109154                10.116119                10.116119                10.116119                10.119294                10.120978                10.120978                10.122376                10.122376                10.122376                10.122376                10.122376                10.122376                10.123845                10.132400                10.132400                11.014841                11.014841                11.014841                11.017657                11.017657                11.021936                11.021936                11.021936                11.021936                11.021936                11.021936                11.024536                11.025164                11.025164                11.052102
             0.185859                    0.0           1.776357e-15           1.554312e-14               0.840265               0.840265               0.957003               0.957003               0.957003               1.068409               1.068409                1.068409                1.068409                1.068409                1.068409                1.217341                1.505510                1.505510                1.505510                1.693306                1.693306                1.693306                1.693306                1.693306                1.693306                1.922832                1.983677                1.983677                2.114178                2.300717                2.300717                2.498361                2.498361                2.498361                2.713881                2.713881                2.713881                2.713881                2.713881                2.713881                3.089557                3.089557                3.089557                3.089557                3.089557                3.089557                3.089557                3.089557                3.089557                3.089557                3.364991                3.364991                3.548066                3.548066                3.566761                3.930494                3.930494                3.930494                3.937313                3.937313                3.937313                3.937313                3.937313                3.937313                3.942832                3.942832                3.942832                3.944092                3.945200                3.945200                3.945926                4.013220                4.013220                4.013220                4.013220                4.013220                4.013220                4.013222                4.013222                4.032446                4.238961                4.238961                4.238961                4.639557                4.639557                4.639557                4.639557                4.639557                4.639557                4.639557                4.639557                4.639557                4.639557                4.653492                4.653492                4.653492                4.741900                4.741900                4.741900                4.741900                4.741900                 4.741900                 4.769945                 4.769945                 4.769945                 4.769945                 4.769945                 4.769945                 4.793684                 4.793684                 4.939557                 4.939557                 4.939557                 4.989750                 4.989750                 4.989750                 5.190368                 5.190368                 5.190368                 5.190368                 5.190368                 5.190368                 5.373910                 5.373910                 5.641914                 5.666358                 5.666358                 5.772911                 5.772911                 5.772911                 5.945894                 5.945894                 5.945894                 5.945894                 5.945894                 5.945894                 6.043563                 6.157098                 6.188036                 6.188036                 6.313755                 6.313755                 6.431733                 6.431733                 6.496911                 8.975657                 9.235277                 9.235277                 9.235277                 9.284541                 9.284541                 9.952709                10.122806                10.122806                10.122806                10.125190                10.125190                10.125190                10.125190                10.125190                10.125190                10.132074                10.132074                10.132074                10.135211                10.136880                10.136880                10.138301                10.138301                10.138301                10.138301                10.138301                10.138301                10.139710                10.148212                10.148212                11.031582                11.031582                11.031582                11.034368                11.034368                11.038648                11.038648                11.038648                11.038648                11.038648                11.038648                11.041176                11.041841                11.041841                11.068176
             0.197475                    0.0           9.769963e-15           1.598721e-14               0.843125               0.843125               0.955729               0.955729               0.955729               1.067233               1.067233                1.067233                1.067233                1.067233                1.067233                1.221578                1.504776                1.504776                1.504776                1.692875                1.692875                1.692875                1.692875                1.692875                1.692875                1.924815                1.985816                1.985816                2.117066                2.303524                2.303524                2.498066                2.498066                2.498066                2.713583                2.713583                2.713583                2.713583                2.713583                2.713583                3.095223                3.095223                3.095223                3.095223                3.095223                3.095223                3.095223                3.095223                3.095223                3.095223                3.366488                3.366488                3.549888                3.549888                3.568914                3.936265                3.936265                3.936265                3.943182                3.943182                3.943182                3.943182                3.943182                3.943182                3.948780                3.948780                3.948780                3.950047                3.951180                3.951180                3.951916                4.019217                4.019217                4.019217                4.019217                4.019217                4.019217                4.019218                4.019218                4.036580                4.240743                4.240743                4.240743                4.645223                4.645223                4.645223                4.645223                4.645223                4.645223                4.645223                4.645223                4.645223                4.645223                4.655584                4.655584                4.655584                4.745035                4.745035                4.745035                4.745035                4.745035                 4.745035                 4.774128                 4.774128                 4.774128                 4.774128                 4.774128                 4.774128                 4.799197                 4.799197                 4.945223                 4.945223                 4.945223                 4.992866                 4.992866                 4.992866                 5.193467                 5.193467                 5.193467                 5.193467                 5.193467                 5.193467                 5.373807                 5.373807                 5.641233                 5.665824                 5.665824                 5.771798                 5.771798                 5.771798                 5.944766                 5.944766                 5.944766                 5.944766                 5.944766                 5.944766                 6.042350                 6.154993                 6.186155                 6.186155                 6.311862                 6.311862                 6.429651                 6.429651                 6.494888                 8.985337                 9.250495                 9.250495                 9.250495                 9.299216                 9.299216                 9.953422                10.138884                10.138884                10.138884                10.141252                10.141252                10.141252                10.141252                10.141252                10.141252                10.148055                10.148055                10.148055                10.151155                10.152809                10.152809                10.154252                10.154252                10.154252                10.154252                10.154252                10.154252                10.155602                10.164051                10.164051                11.048344                11.048344                11.048344                11.051102                11.051102                11.055382                11.055382                11.055382                11.055382                11.055382                11.055382                11.057840                11.058541                11.058541                11.084295
             0.209091                    0.0           8.437695e-15           2.042810e-14               0.845987               0.845987               0.954455               0.954455               0.954455               1.066057               1.066057                1.066057                1.066057                1.066057                1.066057                1.225820                1.504033                1.504033                1.504033                1.692435                1.692435                1.692435                1.692435                1.692435                1.692435                1.926799                1.987956                1.987956                2.119958                2.306334                2.306334                2.497785                2.497785                2.497785                2.713296                2.713296                2.713296                2.713296                2.713296                2.713296                3.100910                3.100910                3.100910                3.100910                3.100910                3.100910                3.100910                3.100910                3.100910                3.100910                3.367979                3.367979                3.551705                3.551705                3.571061                3.942051                3.942051                3.942051                3.949068                3.949068                3.949068                3.949068                3.949068                3.949068                3.954745                3.954745                3.954745                3.956020                3.957178                3.957178                3.957925                4.025232                4.025232                4.025232                4.025232                4.025232                4.025232                4.025233                4.025233                4.040725                4.242556                4.242556                4.242556                4.650910                4.650910                4.650910                4.650910                4.650910                4.650910                4.650910                4.650910                4.650910                4.650910                4.657714                4.657714                4.657714                4.748025                4.748025                4.748025                4.748025                4.748025                 4.748025                 4.778513                 4.778513                 4.778513                 4.778513                 4.778513                 4.778513                 4.804730                 4.804730                 4.950910                 4.950910                 4.950910                 4.996014                 4.996014                 4.996014                 5.196599                 5.196599                 5.196599                 5.196599                 5.196599                 5.196599                 5.373731                 5.373731                 5.640590                 5.665329                 5.665329                 5.770723                 5.770723                 5.770723                 5.943678                 5.943678                 5.943678                 5.943678                 5.943678                 5.943678                 6.041162                 6.152918                 6.184309                 6.184309                 6.310003                 6.310003                 6.427604                 6.427604                 6.492902                 8.994895                 9.265741                 9.265741                 9.265741                 9.313927                 9.313927                 9.954293                10.154987                10.154987                10.154987                10.157338                10.157338                10.157338                10.157338                10.157338                10.157338                10.164062                10.164062                10.164062                10.167126                10.168764                10.168764                10.170229                10.170229                10.170229                10.170229                10.170229                10.170229                10.171522                10.179919                10.179919                11.065128                11.065128                11.065128                11.067858                11.067858                11.072138                11.072138                11.072138                11.072138                11.072138                11.072138                11.074526                11.075263                11.075263                11.100458
             0.220707                    0.0           1.509903e-14           1.643130e-14               0.848851               0.848851               0.953182               0.953182               0.953182               1.064881               1.064881                1.064881                1.064881                1.064881                1.064881                1.230069                1.503280                1.503280                1.503280                1.691986                1.691986                1.691986                1.691986                1.691986                1.691986                1.928783                1.990097                1.990097                2.122855                2.309148                2.309148                2.497517                2.497517                2.497517                2.713020                2.713020                2.713020                2.713020                2.713020                2.713020                3.106616                3.106616                3.106616                3.106616                3.106616                3.106616                3.106616                3.106616                3.106616                3.106616                3.369465                3.369465                3.553518                3.553518                3.573204                3.947853                3.947853                3.947853                3.954970                3.954970                3.954970                3.954970                3.954970                3.954970                3.960728                3.960728                3.960728                3.962010                3.963194                3.963194                3.963951                4.031266                4.031266                4.031266                4.031266                4.031266                4.031266                4.031267                4.031267                4.044880                4.244399                4.244399                4.244399                4.656616                4.656616                4.656616                4.656616                4.656616                4.656616                4.656616                4.656616                4.656616                4.656616                4.659883                4.659883                4.659883                4.750894                4.750894                4.750894                4.750894                4.750894                 4.750894                 4.783074                 4.783074                 4.783074                 4.783074                 4.783074                 4.783074                 4.810281                 4.810281                 4.956616                 4.956616                 4.956616                 4.999192                 4.999192                 4.999192                 5.199764                 5.199764                 5.199764                 5.199764                 5.199764                 5.199764                 5.373682                 5.373682                 5.639983                 5.664874                 5.664874                 5.769688                 5.769688                 5.769688                 5.942629                 5.942629                 5.942629                 5.942629                 5.942629                 5.942629                 6.039998                 6.150873                 6.182498                 6.182498                 6.308177                 6.308177                 6.425592                 6.425592                 6.490953                 9.004328                 9.281017                 9.281017                 9.281017                 9.328675                 9.328675                 9.955329                10.171114                10.171114                10.171114                10.173449                10.173449                10.173449                10.173449                10.173449                10.173449                10.180096                10.180096                10.180096                10.183123                10.184746                10.184746                10.186233                10.186233                10.186233                10.186233                10.186233                10.186233                10.187469                10.195814                10.195814                11.081934                11.081934                11.081934                11.084636                11.084636                11.088916                11.088916                11.088916                11.088916                11.088916                11.088916                11.091236                11.092008                11.092008                11.116664
             0.232323                    0.0           5.773160e-15           2.042810e-14               0.851717               0.851717               0.951910               0.951910               0.951910               1.063706               1.063706                1.063706                1.063706                1.063706                1.063706                1.234323                1.502518                1.502518                1.502518                1.691528                1.691528                1.691528                1.691528                1.691528                1.691528                1.930769                1.992237                1.992237                2.125756                2.311966                2.311966                2.497262                2.497262                2.497262                2.712757                2.712757                2.712757                2.712757                2.712757                2.712757                3.112342                3.112342                3.112342                3.112342                3.112342                3.112342                3.112342                3.112342                3.112342                3.112342                3.370947                3.370947                3.555325                3.555325                3.575341                3.953671                3.953671                3.953671                3.960889                3.960889                3.960889                3.960889                3.960889                3.960889                3.966728                3.966728                3.966728                3.968016                3.969227                3.969227                3.969995                4.037319                4.037319                4.037319                4.037319                4.037319                4.037319                4.037319                4.037319                4.049046                4.246273                4.246273                4.246273                4.662090                4.662090                4.662090                4.662342                4.662342                4.662342                4.662342                4.662342                4.662342                4.662342                4.662342                4.662342                4.662342                4.753666                4.753666                4.753666                4.753666                4.753666                 4.753666                 4.787787                 4.787787                 4.787787                 4.787787                 4.787787                 4.787787                 4.815851                 4.815851                 4.962342                 4.962342                 4.962342                 5.002402                 5.002402                 5.002402                 5.202962                 5.202962                 5.202962                 5.202962                 5.202962                 5.202962                 5.373662                 5.373662                 5.639415                 5.664457                 5.664457                 5.768691                 5.768691                 5.768691                 5.941620                 5.941620                 5.941620                 5.941620                 5.941620                 5.941620                 6.038859                 6.148859                 6.180723                 6.180723                 6.306385                 6.306385                 6.423615                 6.423615                 6.489040                 9.013629                 9.296322                 9.296322                 9.296322                 9.343459                 9.343459                 9.956536                10.187266                10.187266                10.187266                10.189585                10.189585                10.189585                10.189585                10.189585                10.189585                10.196155                10.196155                10.196155                10.199147                10.200755                10.200755                10.202262                10.202262                10.202262                10.202262                10.202262                10.202262                10.203443                10.211737                10.211737                11.098762                11.098762                11.098762                11.101436                11.101436                11.105716                11.105716                11.105716                11.105716                11.105716                11.105716                11.107968                11.108775                11.108775                11.132913
             0.243939                    0.0           4.440892e-15           2.220446e-14               0.854585               0.854585               0.950638               0.950638               0.950638               1.062531               1.062531                1.062531                1.062531                1.062531                1.062531                1.238582                1.501745                1.501745                1.501745                1.691062                1.691062                1.691062                1.691062                1.691062                1.691062                1.932754                1.994378                1.994378                2.128661                2.314788                2.314788                2.497021                2.497021                2.497021                2.712504                2.712504                2.712504                2.712504                2.712504                2.712504                3.118088                3.118088                3.118088                3.118088                3.118088                3.118088                3.118088                3.118088                3.118088                3.118088                3.372423                3.372423                3.557127                3.557127                3.577474                3.959505                3.959505                3.959505                3.966825                3.966825                3.966825                3.966825                3.966825                3.966825                3.972745                3.972745                3.972745                3.974040                3.975278                3.975278                3.976057                4.043390                4.043390                4.043390                4.043390                4.043390                4.043390                4.043390                4.043390                4.053222                4.248177                4.248177                4.248177                4.664335                4.664335                4.664335                4.668088                4.668088                4.668088                4.668088                4.668088                4.668088                4.668088                4.668088                4.668088                4.668088                4.756365                4.756365                4.756365                4.756365                4.756365                 4.756365                 4.792630                 4.792630                 4.792630                 4.792630                 4.792630                 4.792630                 4.821440                 4.821440                 4.968088                 4.968088                 4.968088                 5.005643                 5.005643                 5.005643                 5.206191                 5.206191                 5.206191                 5.206191                 5.206191                 5.206191                 5.373668                 5.373668                 5.638883                 5.664079                 5.664079                 5.767734                 5.767734                 5.767734                 5.940650                 5.940650                 5.940650                 5.940650                 5.940650                 5.940650                 6.037745                 6.146875                 6.178984                 6.178984                 6.304627                 6.304627                 6.421673                 6.421673                 6.487165                 9.022794                 9.311656                 9.311656                 9.311656                 9.358279                 9.358279                 9.957918                10.203443                10.203443                10.203443                10.205745                10.205745                10.205745                10.205745                10.205745                10.205745                10.212239                10.212239                10.212239                10.215198                10.216790                10.216790                10.218318                10.218318                10.218318                10.218318                10.218318                10.218318                10.219444                10.227688                10.227688                11.115612                11.115612                11.115612                11.118259                11.118259                11.122538                11.122538                11.122538                11.122538                11.122538                11.122538                11.124723                11.125565                11.125565                11.149202
